group1,group2,meandiff,p-adj,lower,upper,reject
AF,BL,10.0113,1.0,-24.6843,44.707,False
AF,BM,36.2635,0.0,11.8623,60.6647,True
AF,BN,10.9748,1.0,-12.9172,34.8667,False
AF,BO,18.7898,0.6788,-4.5642,42.1438,False
AF,BQ,50.6871,-0.0,31.7648,69.6093,True
AF,BR,6.1285,1.0,-17.5366,29.7936,False
AF,BS,40.4041,0.9792,-17.5091,98.3173,False
AF,BT,-22.9356,1.0,-105.1979,59.3268,False
AF,BW,-15.1076,1.0,-82.6123,52.3971,False
AF,BY,-1.7419,1.0,-25.2996,21.8158,False
AF,BZ,3.4085,1.0,-20.2819,27.0989,False
AF,CA,19.2985,0.6105,-4.2673,42.8643,False
AF,CD,3.9716,1.0,-58.4441,66.3872,False
AF,CF,-23.4369,0.2595,-49.5206,2.6468,False
AF,CG,16.3306,0.992,-7.8355,40.4966,False
AF,CH,22.1501,1.0,-16.9661,61.2664,False
AF,CI,29.3009,0.0002,5.7835,52.8183,True
AF,CK,-22.278,0.4195,-48.215,3.659,False
AF,CL,18.743,1.0,-13.3626,50.8485,False
AF,CM,4.7575,1.0,-63.5928,73.1078,False
AF,CN,17.4915,0.9376,-6.5017,41.4847,False
AF,CO,7.5585,1.0,-15.7282,30.8451,False
AF,CR,6.9202,1.0,-55.4955,69.3358,False
AF,CV,4.5874,1.0,-64.6442,73.8191,False
AF,CW,21.6109,0.3205,-2.8869,46.1088,False
AF,CY,22.7707,0.062,-0.2686,45.81,False
AF,CZ,38.9754,1.0,-52.5792,130.53,False
AF,DE,19.2545,0.6415,-4.4445,42.9534,False
AF,DJ,24.8377,0.0442,0.1609,49.5145,True
AF,DK,10.3326,1.0,-13.299,33.9643,False
AF,DM,8.6724,1.0,-16.4696,33.8143,False
AF,DO,1.3966,1.0,-22.0186,24.8117,False
AF,DZ,5.9402,1.0,-17.7929,29.6734,False
AF,EC,24.0876,1.0,-63.3657,111.5409,False
AF,EE,26.0397,0.0037,2.8475,49.2319,True
AF,EG,23.5039,1.0,-48.6133,95.621,False
AF,ER,-16.1217,1.0,-45.5059,13.2625,False
AF,ES,17.2376,0.4268,-2.8684,37.3435,False
AF,ET,16.5575,0.9913,-7.8756,40.9906,False
AF,FI,5.3643,1.0,-28.322,39.0505,False
AF,FJ,5.1087,1.0,-54.9139,65.1313,False
AF,FK,-20.6807,0.8952,-48.3453,6.9839,False
AF,FM,-36.845,1.0,-133.1755,59.4854,False
AF,FO,28.606,1.0,-24.227,81.4391,False
AF,FR,20.792,0.2725,-2.4434,44.0274,False
AF,GA,23.6045,0.0646,-0.3331,47.5421,False
AF,GB,14.3281,0.9999,-9.3286,37.9848,False
AF,GD,-41.504,0.9994,-107.4158,24.4078,False
AF,GE,8.7482,1.0,-24.3329,41.8293,False
AF,GF,13.7425,1.0,-16.7945,44.2795,False
AF,GG,35.7366,0.0,10.8833,60.5898,True
AF,GH,18.2817,0.759,-4.961,41.5243,False
AF,GI,-34.7551,1.0,-109.0292,39.5191,False
AF,GL,-0.457,1.0,-24.1987,23.2848,False
AF,GM,41.9682,0.0,17.3932,66.5432,True
AF,GN,11.172,1.0,-12.8212,35.1651,False
AF,GP,29.1147,0.0004,5.0934,53.1361,True
AF,GQ,-41.5948,0.0,-67.1212,-16.0684,True
AF,GR,29.8264,0.0,6.9575,52.6954,True
AF,GT,17.0596,0.9152,-6.0069,40.126,False
AF,GU,21.2968,0.2327,-2.1967,44.7903,False
AF,GW,16.2945,0.9995,-9.6585,42.2476,False
AF,GY,19.0757,0.6452,-4.4258,42.5771,False
AF,HN,21.8404,1.0,-37.0956,80.7764,False
AF,HR,31.3425,0.0,8.0484,54.6366,True
AF,HT,15.4563,0.9961,-7.8976,38.8103,False
AF,HU,22.3472,0.115,-1.1069,45.8012,False
AF,ID,15.5589,0.9989,-8.7586,39.8763,False
AF,IE,23.9645,0.0318,0.5493,47.3797,True
AF,IL,27.383,0.1044,-1.1826,55.9486,False
AF,IM,5.2127,1.0,-58.5262,68.9517,False
AF,IN,44.6824,0.9874,-20.478,109.8428,False
AF,IQ,43.1621,0.0213,1.7983,84.5259,True
AF,IS,16.4501,0.9792,-7.132,40.0323,False
AF,IT,13.9359,1.0,-9.4561,37.328,False
AF,JE,19.619,0.6604,-4.6473,43.8852,False
AF,JM,-1.5626,1.0,-25.2446,22.1194,False
AF,JO,28.2296,0.0004,4.987,51.4723,True
AF,JP,14.8389,0.9998,-9.1543,38.8321,False
AF,KE,14.5317,0.9999,-9.2534,38.3169,False
AF,KG,17.0363,1.0,-18.1024,52.175,False
AF,KH,25.3914,1.0,-19.6056,70.3883,False
AF,KI,-4.8162,1.0,-50.4383,40.8059,False
AF,KM,-10.7876,1.0,-36.2996,14.7245,False
AF,KN,25.2124,0.0333,0.5241,49.9007,True
AF,KR,21.72,0.9999,-13.9681,57.4081,False
AF,KW,61.5274,-0.0,38.4541,84.6007,True
AF,KY,37.28,0.0,13.6065,60.9535,True
AF,KZ,6.5734,1.0,-16.9762,30.123,False
AF,LA,11.0645,1.0,-12.1781,34.3072,False
AF,LB,26.0539,0.0039,2.8112,49.2966,True
AF,LC,6.0598,1.0,-18.3202,30.4399,False
AF,LI,31.3614,0.0002,5.9629,56.76,True
AF,LK,12.0371,1.0,-68.7008,92.775,False
AF,LR,-29.8517,0.0002,-53.8355,-5.8678,True
AF,LS,7.3482,1.0,-17.2379,31.9344,False
AF,LT,24.9434,0.0111,1.7225,48.1644,True
AF,LU,-0.1128,1.0,-23.4592,23.2336,False
AF,LV,14.6858,0.9997,-8.9625,38.3342,False
AF,LY,26.1894,0.1116,-1.2451,53.624,False
AF,MA,17.2607,0.9531,-6.7139,41.2352,False
AF,MC,50.4712,-0.0,25.5937,75.3486,True
AF,MD,7.5653,1.0,-17.4357,32.5663,False
AF,ME,39.2265,0.0596,-0.3755,78.8285,False
AF,MF,33.9555,0.0,9.0044,58.9066,True
AF,MG,14.7095,1.0,-11.492,40.911,False
AF,MH,89.931,-0.0,63.299,116.5629,True
AF,MK,17.5951,0.8649,-5.6186,40.8088,False
AF,ML,65.1831,0.0,14.9932,115.3729,True
AF,MM,11.3365,1.0,-13.2497,35.9226,False
AF,MN,8.6207,1.0,-49.2925,66.5339,False
AF,MP,-36.5317,0.0,-60.7175,-12.3458,True
AF,MQ,47.482,0.0,23.4982,71.4659,True
AF,MR,20.665,0.7587,-5.6053,46.9353,False
AF,MS,-26.7984,0.0763,-54.233,0.6362,False
AF,MT,31.8716,0.0,8.2648,55.4784,True
AF,MU,14.3663,0.9997,-8.7974,37.5301,False
AF,MV,19.0243,0.7493,-5.0928,43.1414,False
AF,MW,-32.8529,0.8316,-75.6338,9.9281,False
AF,MX,17.6895,1.0,-69.7639,105.1428,False
AF,MY,29.9179,0.0001,6.219,53.6169,True
AF,MZ,-5.7432,1.0,-29.949,18.4625,False
AF,NA,3.9334,1.0,-19.715,27.5817,False
AF,NC,40.6979,0.0,16.5613,64.8344,True
AF,NE,-0.292,1.0,-25.4998,24.9158,False
AF,NF,170.3652,0.0,65.1313,275.5991,True
AF,NG,7.3478,1.0,-18.4477,33.1432,False
AF,NI,5.6166,1.0,-55.5633,66.7964,False
AF,NL,11.5157,1.0,-13.982,37.0133,False
AF,NO,14.7296,0.999,-8.3505,37.8098,False
AF,NP,-0.9392,1.0,-24.5132,22.6348,False
AF,NR,17.9246,0.9953,-9.0198,44.8691,False
AF,NU,103.5497,0.0016,14.1199,192.9795,True
AF,NZ,29.5944,0.0001,6.3445,52.8444,True
AF,OM,22.339,0.9995,-13.2684,57.9463,False
AF,PA,4.7926,1.0,-19.3637,28.9488,False
AF,PE,9.5403,1.0,-14.5671,33.6477,False
AF,PF,18.4743,0.9999,-11.9058,48.8544,False
AF,PG,14.3529,1.0,-10.2783,38.9841,False
AF,PH,26.3337,0.006,2.4326,50.2347,True
AF,PK,63.2546,0.0,27.5665,98.9427,True
AF,PL,21.0567,0.9989,-11.8522,53.9656,False
AF,PM,86.8136,0.0,24.398,149.2293,True
AF,PR,17.746,0.8533,-5.5555,41.0475,False
AF,PS,3.2896,1.0,-21.8786,28.4577,False
AF,PT,18.5977,0.652,-4.3551,41.5504,False
AF,PW,30.5075,0.0005,5.2055,55.8094,True
AF,PY,17.4842,1.0,-110.8046,145.773,False
AF,QA,64.6608,-0.0,41.5392,87.7824,True
AF,RE,23.9125,1.0,-36.6795,84.5044,False
AF,RO,31.2199,1.0,-43.0543,105.4941,False
AF,RS,30.3295,0.0,7.3105,53.3486,True
AF,RW,-20.5248,0.8157,-47.1006,6.0509,False
AF,SA,63.8228,-0.0,40.2813,87.3643,True
AF,SB,-19.1961,0.9183,-45.1976,6.8055,False
AF,SC,27.9671,0.0026,3.3921,52.5421,True
AF,SE,20.9174,1.0,-53.3568,95.1916,False
AF,SG,20.5225,1.0,-50.5897,91.6346,False
AF,SH,65.2786,0.8982,-22.1747,152.732,False
AF,SI,35.5946,1.0,-51.8588,123.0479,False
AF,SJ,44.3286,0.0,10.7051,77.9521,True
AF,SK,33.3008,0.0,8.3867,58.2149,True
AF,SL,-54.4883,1.0,-159.7222,50.7456,False
AF,SM,-5.3108,1.0,-30.6539,20.0323,False
AF,SN,34.2468,0.0007,5.4512,63.0424,True
AF,SO,-0.6923,1.0,-26.0769,24.6923,False
AF,SR,11.0928,1.0,-13.005,35.1905,False
AF,SS,12.0311,1.0,-68.7068,92.769,False
AF,ST,-20.2152,1.0,-109.645,69.2146,False
AF,SV,1.5261,1.0,-21.702,24.7543,False
AF,SX,-12.2735,1.0,-36.916,12.3691,False
AF,SZ,16.1858,0.995,-8.1009,40.4724,False
AF,TC,31.613,0.0004,5.496,57.73,True
AF,TD,50.2189,-0.0,25.18,75.2579,True
AF,TG,1.7824,1.0,-67.4492,71.014,False
AF,TH,36.6315,0.0,12.5912,60.6717,True
AF,TJ,4.6971,1.0,-19.2682,28.6624,False
AF,TL,4.7546,1.0,-70.6796,80.1889,False
AF,TM,7.4117,1.0,-18.292,33.1154,False
AF,TN,32.3888,0.0,8.621,56.1565,True
AF,TO,32.4141,1.0,-32.0226,96.8508,False
AF,TR,26.5697,0.0066,2.3739,50.7655,True
AF,TT,31.3315,1.0,-21.144,83.8071,False
AF,TV,-91.2483,-0.0,-119.6205,-62.876,True
AF,TZ,23.6193,0.0512,-0.029,47.2676,False
AF,UA,8.7339,1.0,-14.538,32.0058,False
AF,UG,6.9784,1.0,-17.0619,31.0187,False
AF,US,28.6344,1.0,-58.8189,116.0878,False
AF,UY,42.412,0.0,19.1838,65.6402,True
AF,UZ,-1.9776,1.0,-42.4908,38.5356,False
AF,VC,10.5663,1.0,-13.6797,34.8122,False
AF,VE,6.7353,1.0,-16.596,30.0667,False
AF,VG,28.8666,0.0026,3.5097,54.2234,True
AF,VI,22.4057,0.1869,-1.9015,46.7129,False
AF,VN,41.4117,0.0,17.3524,65.471,True
AF,VU,-33.897,0.0613,-68.173,0.379,False
AF,WF,-45.6019,0.0,-73.3139,-17.8899,True
AF,WS,20.2648,0.6031,-4.435,44.9646,False
AF,YE,8.1349,1.0,-83.4197,99.6895,False
AF,YT,16.617,0.995,-8.3217,41.5558,False
AF,ZA,17.4012,0.9628,-7.0,41.8024,False
AF,ZM,-5.9516,1.0,-74.3019,62.3986,False
AF,ZW,14.3285,0.9999,-9.2948,37.9519,False
AG,AI,18.6913,0.9041,-6.4267,43.8093,False
AG,AL,-3.4187,1.0,-102.2926,95.4552,False
AG,AM,7.6913,1.0,-15.7276,31.1102,False
AG,AO,-7.4391,1.0,-33.6333,18.7551,False
AG,AQ,-242.7548,-0.0,-280.0248,-205.4848,True
AG,AR,7.436,1.0,-15.2687,30.1408,False
AG,AS,-36.7442,0.0,-60.8855,-12.6029,True
AG,AT,9.4087,1.0,-12.9754,31.7929,False
AG,AU,18.8564,0.6184,-4.2162,41.929,False
AG,AW,16.5445,1.0,-13.0081,46.0971,False
AG,AZ,0.5838,1.0,-22.4185,23.5862,False
AG,BA,20.5218,0.2702,-2.3949,43.4386,False
AG,BB,17.7311,0.8422,-5.4498,40.912,False
AG,BD,-1.029,1.0,-23.4344,21.3764,False
AG,BE,4.3363,1.0,-23.4784,32.151,False
AG,BF,4.9311,1.0,-23.1968,33.059,False
AG,BG,20.07,0.3965,-3.1572,43.2971,False
AG,BH,30.1375,0.0,8.4529,51.8221,True
AG,BI,-17.3001,0.9187,-40.7388,6.1386,False
AG,BJ,4.7002,1.0,-18.66,28.0604,False
AG,BL,-2.8588,1.0,-37.1,31.3824,False
AG,BM,23.3933,0.0659,-0.3572,47.1439,False
AG,BN,-1.8954,1.0,-25.1225,21.3317,False
AG,BO,5.9196,1.0,-16.7537,28.593,False
AG,BQ,37.8169,-0.0,19.7414,55.8924,True
AG,BR,-6.7417,1.0,-29.7354,16.252,False
AG,BS,27.534,1.0,-30.1081,85.1761,False
AG,BT,-35.8058,1.0,-117.8775,46.266,False
AG,BW,-27.9778,1.0,-95.2501,39.2945,False
AG,BY,-14.6121,0.999,-37.4952,8.2711,False
AG,BZ,-9.4617,1.0,-32.4814,13.5581,False
AG,CA,6.4283,1.0,-16.4632,29.3199,False
AG,CD,-8.8986,1.0,-71.0628,53.2656,False
AG,CF,-36.3071,0.0,-61.7832,-10.831,True
AG,CG,3.4604,1.0,-20.0485,26.9694,False
AG,CH,9.28,1.0,-29.4338,47.9937,False
AG,CI,16.4308,0.9541,-6.4109,39.2724,False
AG,CK,-35.1481,0.0,-60.4741,-9.8222,True
AG,CL,5.8728,1.0,-25.7411,37.4867,False
AG,CM,-8.1127,1.0,-76.2334,60.0081,False
AG,CN,4.6214,1.0,-18.7099,27.9526,False
AG,CO,-5.3117,1.0,-27.9157,17.2923,False
AG,CR,-5.95,1.0,-68.1142,56.2142,False
AG,CV,-8.2827,1.0,-77.2877,60.7223,False
AG,CW,8.7408,1.0,-15.1092,32.5907,False
AG,CY,9.9005,1.0,-12.4485,32.2496,False
AG,CZ,26.1053,1.0,-65.2781,117.4886,False
AG,DE,6.3843,1.0,-16.6442,29.4128,False
AG,DJ,11.9675,1.0,-12.0661,36.0012,False
AG,DK,-2.5375,1.0,-25.4968,20.4217,False
AG,DM,-4.1978,1.0,-28.7088,20.3132,False
AG,DO,-11.4736,1.0,-34.21,11.2628,False
AG,DZ,-6.9299,1.0,-29.9937,16.1338,False
AG,EC,11.2174,1.0,-76.0566,98.4915,False
AG,EE,13.1695,1.0,-9.3372,35.6762,False
AG,EG,10.6337,1.0,-61.2659,82.5334,False
AG,ER,-28.9919,0.0455,-57.8381,-0.1457,True
AG,ES,4.3674,1.0,-14.9438,23.6786,False
AG,ET,3.6873,1.0,-20.0961,27.4707,False
AG,FI,-7.5059,1.0,-40.7239,25.7121,False
AG,FJ,-7.7615,1.0,-67.5225,51.9996,False
AG,FK,-33.5509,0.0002,-60.6434,-6.4584,True
AG,FM,-49.7152,1.0,-145.8829,46.4525,False
AG,FO,15.7359,1.0,-36.7999,68.2716,False
AG,FR,7.9219,1.0,-14.6293,30.4731,False
AG,GA,10.7343,1.0,-12.5397,34.0084,False
AG,GB,1.4579,1.0,-21.5272,24.4429,False
AG,GD,-54.3741,0.5666,-120.0479,11.2996,False
AG,GE,-4.122,1.0,-36.7262,28.4822,False
AG,GF,0.8723,1.0,-29.1474,30.892,False
AG,GG,22.8664,0.132,-1.3485,47.0812,False
AG,GH,5.4115,1.0,-17.1472,27.9702,False
AG,GI,-47.6252,0.9987,-121.6882,26.4378,False
AG,GL,-13.3271,1.0,-36.3997,9.7455,False
AG,GM,29.0981,0.0004,5.1689,53.0272,True
AG,GN,-1.6982,1.0,-25.0294,21.633,False
AG,GP,16.2446,0.981,-7.1156,39.6048,False
AG,GQ,-54.465,-0.0,-79.3702,-29.5597,True
AG,GR,16.9563,0.8428,-5.2172,39.1297,False
AG,GT,4.1894,1.0,-18.1877,26.5665,False
AG,GU,8.4266,1.0,-14.3904,31.2437,False
AG,GW,3.4244,1.0,-21.918,28.7667,False
AG,GY,6.2055,1.0,-16.6197,29.0308,False
AG,HN,8.9702,1.0,-49.6994,67.6398,False
AG,HR,18.4723,0.62,-4.1393,41.084,False
AG,HT,2.5862,1.0,-20.0872,25.2596,False
AG,HU,9.477,1.0,-13.2994,32.2535,False
AG,ID,2.6887,1.0,-20.9759,26.3533,False
AG,IE,11.0943,1.0,-11.6421,33.8307,False
AG,IL,14.5128,1.0,-13.4991,42.5247,False
AG,IM,-7.6574,1.0,-71.1501,55.8353,False
AG,IN,31.8123,1.0,-33.1073,96.7318,False
AG,IQ,30.2919,0.9163,-10.6914,71.2753,False
AG,IS,3.58,1.0,-19.3284,26.4883,False
AG,IT,1.0658,1.0,-21.6468,23.7784,False
AG,JE,6.7488,1.0,-16.8631,30.3607,False
AG,JM,-14.4328,0.9995,-37.4438,8.5783,False
AG,JO,15.3595,0.9899,-7.1992,37.9182,False
AG,JP,1.9688,1.0,-21.3625,25.3,False
AG,KE,1.6616,1.0,-21.4557,24.7789,False
AG,KG,4.1661,1.0,-30.524,38.8562,False
AG,KH,12.5212,1.0,-32.1263,57.1687,False
AG,KI,-17.6863,1.0,-62.9638,27.5911,False
AG,KM,-23.6577,0.1195,-48.5482,1.2328,False
AG,KN,12.3422,1.0,-11.7032,36.3877,False
AG,KR,8.8498,1.0,-26.3966,44.0963,False
AG,KW,48.6572,-0.0,26.2731,71.0414,True
AG,KY,24.4098,0.0147,1.4075,47.4122,True
AG,KZ,-6.2968,1.0,-29.1716,16.5781,False
AG,LA,-1.8056,1.0,-24.3643,20.7531,False
AG,LB,13.1837,1.0,-9.375,35.7424,False
AG,LC,-6.8103,1.0,-30.5392,16.9185,False
AG,LI,18.4913,0.8983,-6.2829,43.2655,False
AG,LK,-0.833,1.0,-81.3767,79.7106,False
AG,LR,-42.7218,0.0,-66.0435,-19.4002,True
AG,LS,-5.5219,1.0,-29.4625,18.4187,False
AG,LT,12.0733,1.0,-10.463,34.6096,False
AG,LU,-12.983,1.0,-35.6486,9.6826,False
AG,LV,1.8157,1.0,-21.1608,24.7921,False
AG,LY,13.3193,1.0,-13.5383,40.1768,False
AG,MA,4.3905,1.0,-18.9216,27.7026,False
AG,MC,37.601,0.0,13.3613,61.8407,True
AG,MD,-5.3048,1.0,-29.6713,19.0616,False
AG,ME,26.3563,0.9933,-12.8482,65.5608,False
AG,MF,21.0853,0.3829,-3.2299,45.4006,False
AG,MG,1.8393,1.0,-23.7573,27.436,False
AG,MH,77.0608,-0.0,51.0236,103.098,True
AG,MK,4.7249,1.0,-17.8039,27.2538,False
AG,ML,52.3129,0.019,2.4361,102.1897,True
AG,MM,-1.5337,1.0,-25.4743,22.4069,False
AG,MN,-4.2495,1.0,-61.8916,53.3926,False
AG,MP,-49.4018,-0.0,-72.9311,-25.8725,True
AG,MQ,34.6119,0.0,11.2902,57.9335,True
AG,MR,7.7949,1.0,-17.8723,33.462,False
AG,MS,-39.6686,0.0,-66.5261,-12.811,True
AG,MT,19.0014,0.5638,-3.9323,41.9351,False
AG,MU,1.4962,1.0,-20.9812,23.9736,False
AG,MV,6.1541,1.0,-17.3045,29.6127,False
AG,MW,-45.723,0.0102,-88.1363,-3.3098,True
AG,MX,4.8193,1.0,-82.4547,92.0934,False
AG,MY,17.0478,0.9136,-5.9807,40.0763,False
AG,MZ,-18.6134,0.7426,-42.1632,4.9364,False
AG,NA,-8.9368,1.0,-31.9132,14.0396,False
AG,NC,27.8277,0.0008,4.349,51.3064,True
AG,NE,-13.1622,1.0,-37.7408,11.4164,False
AG,NF,157.4951,0.0,52.4101,262.58,True
AG,NG,-5.5224,1.0,-30.7033,19.6585,False
AG,NI,-7.2536,1.0,-68.1769,53.6697,False
AG,NL,-1.3545,1.0,-26.2302,23.5213,False
AG,NO,1.8595,1.0,-20.5317,24.2507,False
AG,NP,-13.8094,0.9999,-36.7093,9.0905,False
AG,NR,5.0545,1.0,-21.3022,31.4112,False
AG,NU,90.6796,0.0369,1.4251,179.934,True
AG,NZ,16.7243,0.9116,-5.8419,39.2905,False
AG,OM,9.4688,1.0,-25.6959,44.6335,False
AG,PA,-8.0776,1.0,-31.5764,15.4212,False
AG,PE,-3.3299,1.0,-26.7786,20.1188,False
AG,PF,5.6042,1.0,-24.2559,35.4642,False
AG,PG,1.4827,1.0,-22.5041,25.4696,False
AG,PH,13.4635,1.0,-9.773,36.7,False
AG,PK,50.3844,0.0,15.138,85.6309,True
AG,PL,8.1865,1.0,-24.243,40.616,False
AG,PM,73.9435,0.0007,11.7793,136.1077,True
AG,PR,4.8759,1.0,-17.7434,27.4952,False
AG,PS,-9.5806,1.0,-34.1185,14.9573,False
AG,PT,5.7275,1.0,-16.5324,27.9874,False
AG,PW,17.6373,0.9606,-7.0379,42.3125,False
AG,PY,4.6141,1.0,-123.5526,132.7807,False
AG,QA,51.7906,-0.0,29.3567,74.2246,True
AG,RE,11.0423,1.0,-49.2906,71.3752,False
AG,RO,18.3497,1.0,-55.7133,92.4127,False
AG,RS,17.4594,0.7781,-4.8689,39.7876,False
AG,RW,-33.395,0.0001,-59.3747,-7.4153,True
AG,SA,50.9526,-0.0,28.0861,73.8191,True
AG,SB,-32.0662,0.0001,-57.4583,-6.6742,True
AG,SC,15.0969,0.9994,-8.8322,39.0261,False
AG,SE,8.0473,1.0,-66.0157,82.1102,False
AG,SG,7.6523,1.0,-63.2392,78.5438,False
AG,SH,52.4085,0.9999,-34.8656,139.6825,False
AG,SI,22.7244,1.0,-64.5496,109.9985,False
AG,SJ,31.4584,0.1227,-1.6959,64.6128,False
AG,SK,20.4306,0.5008,-3.8466,44.7079,False
AG,SL,-67.3585,0.9988,-172.4434,37.7265,False
AG,SM,-18.181,0.9243,-42.8983,6.5363,False
AG,SN,21.3766,0.8686,-6.8697,49.623,False
AG,SO,-13.5624,1.0,-38.3223,11.1974,False
AG,SR,-1.7774,1.0,-25.2161,21.6613,False
AG,SS,-0.8391,1.0,-81.3827,79.7046,False
AG,ST,-33.0854,1.0,-122.3398,56.1691,False
AG,SV,-11.344,1.0,-33.8878,11.1997,False
AG,SX,-25.1436,0.0195,-49.1421,-1.1451,True
AG,SZ,3.3156,1.0,-20.3173,26.9485,False
AG,TC,18.7428,0.9261,-6.7674,44.253,False
AG,TD,37.3488,0.0,12.9434,61.7541,True
AG,TG,-11.0877,1.0,-80.0928,57.9173,False
AG,TH,23.7613,0.0366,0.3816,47.141,True
AG,TJ,-8.1731,1.0,-31.4756,15.1295,False
AG,TL,-8.1156,1.0,-83.3419,67.1108,False
AG,TM,-5.4585,1.0,-30.5454,19.6285,False
AG,TN,19.5186,0.4844,-3.5807,42.6179,False
AG,TO,19.5439,1.0,-44.6492,83.7371,False
AG,TR,13.6995,1.0,-9.84,37.239,False
AG,TT,18.4614,1.0,-33.7148,70.6376,False
AG,TV,-104.1184,-0.0,-131.9331,-76.3037,True
AG,TZ,10.7491,1.0,-12.2273,33.7256,False
AG,UA,-4.1363,1.0,-26.7251,18.4526,False
AG,UG,-5.8918,1.0,-29.2714,17.4879,False
AG,US,15.7642,1.0,-71.5098,103.0383,False
AG,UY,29.5419,0.0,6.9981,52.0856,True
AG,UZ,-14.8478,1.0,-54.9725,25.2769,False
AG,VC,-2.3039,1.0,-25.895,21.2872,False
AG,VE,-6.1348,1.0,-28.7849,16.5153,False
AG,VG,15.9964,0.9983,-8.735,40.7278,False
AG,VI,9.5355,1.0,-14.1185,33.1895,False
AG,VN,28.5416,0.0003,5.1423,51.9408,True
AG,VU,-46.7672,0.0,-80.5831,-12.9513,True
AG,WF,-58.4721,-0.0,-85.6129,-31.3312,True
AG,WS,7.3947,1.0,-16.6627,31.452,False
AG,YE,-4.7352,1.0,-96.1186,86.6481,False
AG,YT,3.7469,1.0,-20.5557,28.0494,False
AG,ZA,4.5311,1.0,-19.2195,28.2816,False
AG,ZM,-18.8218,1.0,-86.9425,49.2989,False
AG,ZW,1.4584,1.0,-21.4923,24.4091,False
AI,AL,-22.11,1.0,-121.3907,77.1708,False
AI,AM,-11.0,1.0,-36.0809,14.0809,False
AI,AO,-26.1304,0.1334,-53.8205,1.5597,False
AI,AQ,-261.446,-0.0,-299.7822,-223.1099,True
AI,AR,-11.2552,1.0,-35.6706,13.1602,False
AI,AS,-55.4355,-0.0,-81.1922,-29.6788,True
AI,AT,-9.2825,1.0,-33.4001,14.835,False
AI,AU,0.1651,1.0,-24.5927,24.923,False
AI,AW,-2.1468,1.0,-33.0331,28.7396,False
AI,AZ,-18.1074,0.929,-42.7998,6.585,False
AI,BA,1.8306,1.0,-22.7821,26.4432,False
AI,BB,-0.9602,1.0,-25.819,23.8987,False
AI,BD,-19.7203,0.6197,-43.8576,4.417,False
AI,BE,-14.355,1.0,-43.5828,14.8728,False
AI,BF,-13.7602,1.0,-43.2861,15.7658,False
AI,BG,1.3787,1.0,-23.5233,26.2806,False
AI,BH,11.4462,1.0,-12.0235,34.916,False
AI,BI,-35.9914,0.0,-61.0908,-10.892,True
AI,BJ,-13.9911,1.0,-39.0172,11.035,False
AI,BL,-21.5501,0.9999,-56.9488,13.8486,False
AI,BM,4.7021,1.0,-20.6888,30.0929,False
AI,BN,-20.5867,0.5727,-45.4886,4.3153,False
AI,BO,-12.7716,1.0,-37.1579,11.6146,False
AI,BQ,19.1256,0.1251,-1.0568,39.308,False
AI,BR,-25.433,0.0278,-50.1173,-0.7486,True
AI,BS,8.8427,1.0,-49.4944,67.1798,False
AI,BT,-54.497,0.9964,-137.0584,28.0643,False
AI,BW,-46.6691,0.9863,-114.5378,21.1997,False
AI,BY,-33.3033,0.0,-57.8848,-8.7219,True
AI,BZ,-28.1529,0.0025,-52.8616,-3.4443,True
AI,CA,-12.2629,1.0,-36.8521,12.3263,False
AI,CD,-27.5899,1.0,-90.399,35.2193,False
AI,CF,-54.9983,-0.0,-82.0102,-27.9865,True
AI,CG,-15.2308,0.9999,-40.3959,9.9342,False
AI,CH,-9.4113,1.0,-49.1525,30.3299,False
AI,CI,-2.2605,1.0,-26.8033,22.2823,False
AI,CK,-53.8394,-0.0,-80.7096,-26.9692,True
AI,CL,-12.8185,1.0,-45.6825,20.0456,False
AI,CM,-26.8039,1.0,-95.5137,41.9059,False
AI,CN,-14.0699,1.0,-39.069,10.9291,False
AI,CO,-24.003,0.0637,-48.3248,0.3188,False
AI,CR,-24.6413,1.0,-87.4504,38.1679,False
AI,CV,-26.974,1.0,-96.5606,42.6126,False
AI,CW,-9.9505,1.0,-35.4343,15.5333,False
AI,CY,-8.7907,1.0,-32.8757,15.2943,False
AI,CZ,7.414,1.0,-84.4094,99.2373,False
AI,DE,-12.307,1.0,-37.0238,12.4098,False
AI,DJ,-6.7237,1.0,-32.3796,18.9321,False
AI,DK,-21.2288,0.4096,-45.8811,3.4235,False
AI,DM,-22.8891,0.3419,-48.9926,3.2145,False
AI,DO,-30.1649,0.0002,-54.6097,-5.72,True
AI,DZ,-25.6212,0.0252,-50.3708,-0.8716,True
AI,EC,-7.4738,1.0,-95.2085,80.2608,False
AI,EE,-5.5218,1.0,-29.7531,18.7096,False
AI,EG,-8.0576,1.0,-80.5156,64.4005,False
AI,ER,-47.6831,0.0,-77.8942,-17.472,True
AI,ES,-14.3239,0.9932,-35.6201,6.9724,False
AI,ET,-15.0039,1.0,-40.4255,10.4176,False
AI,FI,-26.1972,0.8541,-60.6071,8.2128,False
AI,FJ,-26.4527,1.0,-86.8844,33.979,False
AI,FK,-52.2421,0.0,-80.7835,-23.7008,True
AI,FM,-68.4064,0.9688,-164.9923,28.1795,False
AI,FO,-2.9554,1.0,-56.2528,50.342,False
AI,FR,-10.7694,1.0,-35.0421,13.5033,False
AI,GA,-7.957,1.0,-32.9027,16.9887,False
